,Country,HDPE[kg/hr],LDPE[kg/hr],PP[kg/hr],PS[kg/hr],HEATER_T,pyro_EAC,pyro_TPC,pyro_REV_SMR,pyro_REV_NG,SMR_EAC,SMR_TPC,SMR_REV,SMRCCU_EAC,SMRCCU_TPC,SMRCCU_REV,WFGD_EAC,WFGD_TPC,WFGD_REV,Path1_EAC,Path1_TPC,Path1_REV,Path2_EAC,Path2_TPC,Path2_REV,Path3_EAC,Path3_TPC,Path3_REV,Path4_EAC,Path4_TPC,Path4_REV,Path5_EAC,Path5_TPC,Path5_REV,Path6_EAC,Path6_TPC,Path6_REV
46,Spain,7,26,13,8,550,85170.80625,793423.9018,243325.782,276636.6954,72012.90849,457575.1537,75790.01797,3106.001354,17696.29842,2050.84921,74915.67867,23179.77111,518.1319968,235205.394764,1291875.12503,321684.7811768,232099.39341,1274178.82661,319633.9319668,160289.716094,1268695.35392,321166.64918,157183.71474,1250999.0555,319115.79997,160086.48492,816603.67291,277154.82739680004,85170.80625,793423.9018,276636.6954
47,Spain,7,26,13,8,600,85182.46722,828678.3353,233279.134,267018.6826,72629.07082,463366.8466,76771.313,3134.734788,17913.61464,2077.990165,105399.295,36789.4954,906.450472,266345.567828,1346748.29194,313034.887637,263210.83304,1328834.6772999999,310956.897472,160946.27282800002,1309958.79654,312128.437165,157811.53804,1292045.1819,310050.447,190581.76222,865467.8307,267925.133072,85182.46722,828678.3353,267018.6826
48,Spain,7,26,13,8,650,85193.73268,867847.4606,225899.5211,259626.0745,72610.50903,463189.8383,76741.74453,3133.845715,17906.76423,2077.189934,131614.2029,49969.76199,1323.897984,292552.290325,1398913.8251200002,306042.35354800004,289418.44461,1381007.06089,303965.163614,160938.087425,1348944.0631300001,304718.45556400006,157804.24171,1331037.2989,302641.26563000004,216807.93558,917817.22259,260949.972484,85193.73268,867847.4606,259626.0745
49,Spain,7,26,13,8,700,85203.22116,910651.354,220465.3842,253879.8289,72163.99671,458938.5315,76031.5677,3112.472272,17742.2411,2057.967239,155424.1334,63137.52007,1738.465505,315903.823542,1450469.6466700002,300293.384644,312791.35127,1432727.4055700002,298235.41740499996,160479.690142,1387332.1266,298554.919139,157367.21787,1369589.8855,296496.9519,240627.35456,973788.87407,255618.294405,85203.22116,910651.354,253879.8289
50,Spain,7,26,13,8,750,85213.49407,956832.6658,216576.6692,249500.1069,71455.13909,452313.7058,74906.20383,3079.619636,17495.13507,2026.718247,177655.4283,76284.9992,2178.198874,337403.681096,1502926.50587,295687.790151,334324.06146,1485431.3708,293661.071904,159748.252796,1426641.50667,293509.591277,156668.63316,1409146.3716,291482.87303,262868.92237,1033117.6649999999,251678.305774,85213.49407,956832.6658,249500.1069
51,Spain,7,26,13,8,800,85224.19731,1006110.342,213805.6427,246133.5401,70596.4339,444178.3758,73553.92251,3038.297066,17177.09975,1990.389189,198776.3679,89604.01104,2623.565638,357635.29617600003,1557069.82859,291973.52003700007,354596.99911000003,1539892.72884,289983.13084800006,158858.92827600002,1467465.81755,289349.95439900004,155820.63121000002,1450288.7178,287359.56521000003,284000.56521000003,1095714.35304,248757.105738,85224.19731,1006110.342,246133.5401
52,Spain,7,26,13,8,850,85234.90924,1058241.208,211828.394,243505.5982,69650.9221,435312.4413,72073.38053,2993.283273,16833.95189,1950.319962,219056.8462,103070.3582,3085.6039,376935.960813,1613457.95939,288937.698392,373942.67753999995,1596624.0075,286987.37843,157879.11461299998,1510387.60119,285852.094492,154885.83133999998,1493553.6493000002,283901.77453,304291.75544,1161311.5662,246591.2021,85234.90924,1058241.208,243505.5982
53,Spain,7,26,13,8,900,85246.06838,1113029.129,210445.3914,241452.0998,68670.00155,426175.4295,70547.80957,2946.689939,16480.28746,1909.03487,238693.1716,116735.0228,3561.093713,395555.931469,1672419.86876,286463.329553,392609.24153,1655939.5813,284554.294683,156862.759869,1555684.84596,282902.23584,153916.06993,1539204.5585,280993.20097,323939.23998,1229764.1517999999,245013.193513,85246.06838,1113029.129,241452.0998
54,Spain,7,26,13,8,950,85258.02914,1170311.418,209511.436,239850.5168,67686.38754,417076.2773,69028.78362,2900.078856,16128.07444,1867.928776,257816.4237,130617.7657,4050.142654,413660.91923600005,1734133.5354400002,284458.29105,410760.84038,1718005.4610000001,282590.362274,155844.495536,1603515.7697400001,280408.148396,152944.41668,1587387.6953,278540.21962,343074.45284000004,1300929.1837000002,243900.659454,85258.02914,1170311.418,239850.5168
55,Spain,7,26,13,8,1000,85269.95046,1229945.953,208863.8688,238547.8299,66714.31448,408146.4546,67538.22543,2854.124644,15782.41391,1827.59388,276531.8789,144760.1989,4550.351665,431370.268484,1798635.0204099999,282780.039775,428516.14384000003,1782852.6065,280952.445895,154838.389584,1653874.82151,278229.68811,151984.26494,1638092.4076,276402.09423,361801.82936,1374706.1519,243098.181565,85269.95046,1229945.953,238547.8299
56,Spain,7,26,13,8,1050,85283.82607,1291835.654,208508.0132,237564.3523,65776.45676,399590.3143,66110.24516,2809.891139,15451.20965,1788.953738,294901.1755,159202.7159,5057.60387,448771.349469,1866079.89385,281464.815968,445961.45833,1850628.6842,279675.86222999997,153870.173969,1706877.1779500002,276407.212098,151060.28282999998,1691425.9683,274618.25836,380185.00157,1451038.3699,242621.95617,85283.82607,1291835.654,237564.3523
57,Spain,7,26,13,8,1100,85297.92097,1355875.938,208283.3405,236736.2653,64868.50967,391363.2298,64737.34069,2767.167106,15132.75256,1751.803682,312982.1675,173825.6115,5586.152783,465915.765246,1936197.53186,280358.637655,463148.59814,1921064.7793,278606.833973,152933.597746,1762371.9203599999,274772.484872,150166.43064,1747239.1678,273020.68119,398280.08846999996,1529701.5495000002,242322.418083,85297.92097,1355875.938,236736.2653
58,Spain,7,26,13,8,1150,85313.12806,1421995.857,208167.5488,236045.2344,63997.07917,383519.3428,63428.54528,2726.252283,14829.13028,1716.388792,330826.193,188724.7777,6126.735868,482862.65251300007,2009069.10778,279439.21874000004,480136.40023,1994239.9775,277722.829948,152036.459513,1820344.33008,273312.482872,149310.20723,1805515.1998,271596.09408,416139.32106000005,1610720.6347,242171.97026799998,85313.12806,1421995.857,236045.2344
59,Spain,7,26,13,8,1200,85331.39091,1490140.415,208188.3812,235524.0854,63170.63474,376128.0727,62195.42336,2687.53178,14543.02797,1683.022071,348476.5065,203887.1007,6682.536163,499666.06393,2084698.61637,278749.362794,496978.53215,2070155.5884,277066.340723,151189.55743,1880811.5156699999,272066.82663100003,148502.02565,1866268.4877,270383.80456,433807.89741000003,1694027.5157,242206.62156300002,85331.39091,1490140.415,235524.0854
60,USA,86,170,66,66,500,355623.995,2729504.997,1167974.01,1355541.465,229953.0696,1292515.781,426754.0281,12153.49272,50356.65681,11547.2945,108151.7826,27461.9691,951.7715923,705882.3399199999,4099839.40391,1607227.1041923,693728.8472,4049482.7471,1595679.8096923,597730.5573199999,4072377.43481,1606275.3326,585577.0645999999,4022020.778,1594728.0381,463775.77760000003,2756966.9661,1356493.2365923,355623.995,2729504.997,1355541.465
